ResourceARN,Region,TaggingMethod,TagsApplied,Status
arn:aws:acm:us-east-1:015992161532:certificate/fce96d31-59a3-4fb6-a483-354887230455,us-east-1,-,-,NO_MATCH
arn:aws:cloudformation:us-east-1:015992161532:stack/aws-sam-cli-managed-default/ff4828a0-48cd-11f0-8a60-0affe8524a3d,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-north-1:015992161532:subnet/subnet-0cb14d1b382842add,eu-north-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/gitlab_IAC,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-west-1:015992161532:parametergroup/default.memorydb-redis7,us-west-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/elasticache.amazonaws.com/AWSServiceRoleForElastiCache,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/containerinsights/PetSite/application,us-east-2,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:iam::015992161532:role/aws-service-role/ecs.application-autoscaling.amazonaws.com/AWSServiceRoleForApplicationAutoScaling_ECSService,us-east-1,-,-,NO_MATCH
arn:aws:sns:us-east-1:015992161532:Monitoring_Alarm,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-0b2a2bfd1b42bc07a,us-east-2,-,-,NO_MATCH
arn:aws:athena:ap-south-1:015992161532:datacatalog/AwsDataCatalog,ap-south-1,-,-,NO_MATCH
arn:aws:ec2:eu-north-1:015992161532:security-group/sg-0ba2445f33e23fedf,eu-north-1,-,-,NO_MATCH
arn:aws:glue:us-east-1:015992161532:table/default/loan_amounts_cumulative_1,us-east-1,-,-,NO_MATCH
arn:aws:athena:ap-northeast-1:015992161532:datacatalog/AwsDataCatalog,ap-northeast-1,-,-,NO_MATCH
arn:aws:ec2:sa-east-1:015992161532:network-acl/acl-0b8f97be31766b5e3,sa-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:security-group/sg-0ff9690d992c5cafb,ap-south-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-1:015992161532:subnet/subnet-022bc52a9a88e908c,ap-northeast-1,-,-,NO_MATCH
arn:aws:ec2:us-west-2:015992161532:security-group/sg-0d49b9afb9358614c,us-west-2,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:MLflowStack-MLflowContainerLogGroupACBF29FF-8GhEMeNJWOT4,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/first-function,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:subnet/subnet-069c3e7cbc92baa59,us-east-2,-,-,NO_MATCH
arn:aws:kms:us-east-1:015992161532:key/fe0743b1-5c8d-488a-9791-21f77a87fb87,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:security-group/sg-04d0caae355a43f7c,us-west-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-1:015992161532:security-group/sg-0e44d6a11cfec9a3d,ap-northeast-1,resourcegroupstaggingapi,"{'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ecs:eu-central-1:015992161532:task-definition/retail-store-ecs-assets:2,eu-central-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:resource-explorer-2:us-west-1:015992161532:index/1e834faf-689d-4fb2-a9df-ccb847754158,us-west-1,-,-,NO_MATCH
arn:aws:ecr:eu-central-1:015992161532:repository/mubbyrex_quant-demo,eu-central-1,-,-,NO_MATCH
arn:aws:cloudtrail:sa-east-1:015992161532:channel/aws-service-channel/resource-explorer-2/7040ac4b-9afe-4fcf-a488-d315a6bd6e4e,sa-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/PreMarco,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-2:015992161532:subnet/subnet-01c462bb720fcea53,ap-northeast-2,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/VPCFlowLogsCloudWatchPolicy,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:key-pair/key-054cc385077a254f4,us-west-1,-,-,NO_MATCH
arn:aws:memorydb:us-east-1:015992161532:parametergroup/default.memorydb-valkey7,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ca-central-1:015992161532:internet-gateway/igw-05ab9044d71e808ed,ca-central-1,-,-,NO_MATCH
arn:aws:ec2:eu-west-1:015992161532:security-group/sg-0da8978e2b42192f2,eu-west-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group-rule/sgr-0b404418be927633d,us-east-1,-,-,NO_MATCH
arn:aws:cloudformation:eu-central-1:015992161532:stackset/AWSControlTowerBP-BASELINE-ROLES:73ade0bf-778b-4b70-a57d-11eed8a61c59,eu-central-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:route-table/rtb-0075d195308beaa3a,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AWSPowerUserAccess_2a0a589d357891f2,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AmazonSageMakerServiceCatalogProductsExecutionRole,us-east-1,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:memorydb:ap-southeast-2:015992161532:parametergroup/default.memorydb-valkey7.search,ap-southeast-2,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/codebuild/sagemaker-mlops-may-05202023-p-ku7157u3frwb-modeldeploy,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:eu-west-3:015992161532:user/default,eu-west-3,-,-,NO_MATCH
arn:aws:cloud9:us-east-1:015992161532:environment:07d0f4a64d2048bca632b7a0792f77aa,us-east-1,-,-,NO_MATCH
arn:aws:athena:us-east-2:015992161532:workgroup/primary,us-east-2,-,-,NO_MATCH
arn:aws:ce::015992161532:anomalysubscription/9e578390-25fa-4b4d-8220-e7273fc83cb9,us-east-1,-,-,NO_MATCH
arn:aws:sns:us-east-1:015992161532:Codecommit-lab,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:oidc-provider/oidc.eks.us-east-1.amazonaws.com/id/55508B7390FB804F0C4390443A960717,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ca-central-1:015992161532:security-group-rule/sgr-05eea4191ae1a1c56,ca-central-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group/sg-06023e1513d89ce78,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group/sg-01321f016e4766a63,us-east-1,-,-,NO_MATCH
arn:aws:events:eu-north-1:015992161532:event-bus/default,eu-north-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/computervision2020,us-east-1,-,-,NO_MATCH
arn:aws:glue:us-east-1:015992161532:crawler/CaseLog Prcoesser,us-east-1,-,-,NO_MATCH
arn:aws:ecs:ap-northeast-1:015992161532:capacity-provider/FARGATE,ap-northeast-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group/sg-0986b3b618d806214,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-east-1:015992161532:parametergroup/default.memorydb-redis7,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:security-group/sg-08cd3aeca7a1e539c,ap-south-1,-,-,NO_MATCH
arn:aws:kms:us-east-1:015992161532:key/f6a3ce71-2554-46bd-830d-5090f5bc15b5,us-east-1,-,-,NO_MATCH
arn:aws:sagemaker:us-east-1:015992161532:feature-group/ImmersionDay,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-3:015992161532:internet-gateway/igw-03ed3f7e6649f645f,ap-northeast-3,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-09e533c351af23cac,us-east-2,-,-,NO_MATCH
arn:aws:ecs:eu-central-1:015992161532:task-definition/retail-store-ecs-ui:4,eu-central-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:ec2:ap-northeast-2:015992161532:vpc/vpc-0e1234e774c231737,ap-northeast-2,-,-,NO_MATCH
arn:aws:ec2:eu-north-1:015992161532:subnet/subnet-0feb2c0094ae2112c,eu-north-1,-,-,NO_MATCH
arn:aws:elasticloadbalancing:ap-south-1:015992161532:targetgroup/C3-targetGroup-80percent/d85afa4eece4c04d,ap-south-1,-,-,NO_MATCH
arn:aws:memorydb:ap-southeast-2:015992161532:user/default,ap-southeast-2,-,-,NO_MATCH
arn:aws:cloudtrail:ap-northeast-1:015992161532:channel/aws-service-channel/resource-explorer-2/ff01b90e-0ff7-41a9-8c23-a5f34ae01fa8,ap-northeast-1,-,-,NO_MATCH
arn:aws:ec2:eu-west-2:015992161532:internet-gateway/igw-01d2c47c120da1661,eu-west-2,-,-,NO_MATCH
arn:aws:cloudfront::015992161532:origin-access-identity/EB80QOAC1E51D,us-east-1,-,-,NO_MATCH
arn:aws:cognito-idp:us-east-1:015992161532:userpool/us-east-1_R8RmaHix8,us-east-1,-,-,NO_MATCH
arn:aws:logs:eu-central-1:015992161532:log-group:API-Gateway-Execution-Logs_94n1pw9odd/Prod,eu-central-1,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:iam::015992161532:role/service-role/AmazonGrafanaServiceRole-dliVhAZMy,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-042fdfbede7d2aa9b,eu-central-1,-,-,NO_MATCH
arn:aws:ssm:us-east-1:015992161532:parameter/HOST,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:oidc-provider/oidc.eks.us-east-1.amazonaws.com/id/F06B1583273104E944A5BE37599AE662,us-east-1,-,-,NO_MATCH
arn:aws:kms:us-east-2:015992161532:key/213fdc39-cde5-42a5-87b1-1b1ca9d431ff,us-east-2,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/lambda/Services-StepFnlambdastepreadDDBF7497E96-LTObwQ5NtHBt,us-east-2,-,-,NO_MATCH
arn:aws:iam::015992161532:role/eks-cluster-cloud,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AmazonSageMaker-ExecutionPolicy-20230624T021515,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AmazonSageMaker-ExecutionPolicy-20230624T022015,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-east-2:015992161532:parametergroup/default.memorydb-redis7.search,us-east-2,-,-,NO_MATCH
arn:aws:resource-explorer-2:ca-central-1:015992161532:index/7b8f2836-ed2d-4235-92f5-e4ee1c2668e0,ca-central-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:key-pair/key-08bc456417f93e896,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:ap-northeast-1:015992161532:user/default,ap-northeast-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AmazonGrafanaPrometheusPolicy-9v1Cuvz0I,us-east-1,-,-,NO_MATCH
arn:aws:glue:us-east-1:015992161532:crawler/EventLog Crawler,us-east-1,-,-,NO_MATCH
arn:aws:ssm:us-east-1:015992161532:parameter/LOGIN,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AWSLambdaBasicExecutionRole-866f97b8-3d7c-4b23-aa6e-0c4dbf999c5d,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/Marco128-role-zgesc0kt,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/Endpoints/mlops-may-05222023-staging,us-east-1,-,-,NO_MATCH
arn:aws:athena:sa-east-1:015992161532:datacatalog/AwsDataCatalog,sa-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:security-group-rule/sgr-0c375c274541ac8e4,ap-south-1,-,-,NO_MATCH
arn:aws:athena:eu-west-3:015992161532:workgroup/primary,eu-west-3,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:instance/i-07b5f7137d4cdee7c,us-west-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/aws-elasticbeanstalk-service-role,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AmazonSageMaker-ExecutionPolicy-20230520T091231,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-0029aa4d6510ad55e,eu-central-1,-,-,NO_MATCH
arn:aws:sns:eu-central-1:015992161532:serverless_observibility_Topic,eu-central-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:iam::015992161532:role/service-role/kinesis-analytics-kinesis-analytics-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:s3:::awscicdvprofileartifact,us-east-1,-,-,NO_MATCH
arn:aws:resource-explorer-2:us-east-1:015992161532:index/24ddb6a7-36c7-4fed-904b-e294ada6b98a,us-east-1,-,-,NO_MATCH
arn:aws:ec2:sa-east-1:015992161532:internet-gateway/igw-005c9bf66f763c2dd,sa-east-1,-,-,NO_MATCH
arn:aws:codeartifact:us-east-1:015992161532:domain/java-webapp-maven-repo,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:instance-profile/s3_full_access_to_EC2,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-west-3:015992161532:security-group/sg-0806d9f4348cd3556,eu-west-3,-,-,NO_MATCH
arn:aws:route53::015992161532:domain/olusegunolajide.com,us-east-1,-,-,NO_MATCH
arn:aws:ecs:eu-west-1:015992161532:capacity-provider/FARGATE,eu-west-1,-,-,NO_MATCH
arn:aws:rds:us-east-1:015992161532:snapshot:usermgmtdb-snapshot,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:security-group-rule/sgr-0df42fa398b83d747,us-west-1,-,-,NO_MATCH
arn:aws:kms:us-east-2:015992161532:key/fee72d73-19f5-46af-9351-66c81ce99665,us-east-2,-,-,NO_MATCH
arn:aws:kms:eu-west-1:015992161532:key/b7291259-fbde-4564-93bc-b619de7495b7,eu-west-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/first-function-role-fp8m738o,us-east-1,-,-,NO_MATCH
arn:aws:events:sa-east-1:015992161532:event-bus/default,sa-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-03c5361ac1e8d9d33,us-east-2,-,-,NO_MATCH
arn:aws:kms:eu-central-1:015992161532:key/88cc6792-3558-4f82-af1a-8d8213560244,eu-central-1,-,-,NO_MATCH
arn:aws:logs:eu-central-1:015992161532:log-group:API-Gateway-Execution-Logs_v7hn2ic47k/dev,eu-central-1,resourcegroupstaggingapi,{'Environment': 'dev'},DRY-RUN
arn:aws:ec2:ap-northeast-1:015992161532:vpc/vpc-0136ff26ca07aaedb,ap-northeast-1,-,-,NO_MATCH
arn:aws:cloudformation:eu-central-1:015992161532:stackset/AWSControlTowerBP-BASELINE-SERVICE-ROLES:a8389c8e-7b49-4811-a033-ada452408f7c,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:oidc-provider/gitlab.com,us-east-1,-,-,NO_MATCH
arn:aws:ecs:us-east-2:015992161532:task-definition/ServicespayforadoptionservicetaskDefinition36C5E9A9:1,us-east-2,-,-,NO_MATCH
arn:aws:memorydb:sa-east-1:015992161532:parametergroup/default.memorydb-redis7,sa-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:subnet/subnet-0eb3bc7201ebc6eb0,us-east-2,-,-,NO_MATCH
arn:aws:events:ap-south-1:015992161532:event-bus/default,ap-south-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/TrainingJobs,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:kms:eu-central-1:015992161532:key/4e69ef2f-8bec-49f0-b8a6-e65e244a32ea,eu-central-1,resourcegroupstaggingapi,{'Application': 'bec'},DRY-RUN
arn:aws:kms:eu-central-1:015992161532:key/32315a1e-84d0-4257-b461-131724c6c534,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/organizations.amazonaws.com/AWSServiceRoleForOrganizations,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/Endpoints/mlops-05212023-staging,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/amp-ingest-role,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:image/ami-05727064beee43e6b,us-east-1,-,-,NO_MATCH
arn:aws:kms:eu-west-1:015992161532:key/b25d76f5-3ca1-4472-919c-1d7e8c1acd9b,eu-west-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/kinesisfirehose/Kinesis-analytics-Delivery-PUT-S3-Qn8Vc,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/codebuild/MyBuildProject,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/AMPQueryPolicy,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:ap-northeast-1:015992161532:acl/open-access,ap-northeast-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:security-group-rule/sgr-064cce0933cbae159,ap-south-1,-,-,NO_MATCH
arn:aws:iam::015992161532:instance-profile/vprofile-rearch-beanroles,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AWSReadOnlyAccess_03e2ed3433df932b,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:security-group/sg-06a8dfcf1ab0a3952,ap-south-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:jupyternotebook/error,us-east-1,-,-,NO_MATCH
arn:aws:sagemaker:us-east-1:015992161532:pipeline/mlops-may-05232023-p-7srtc3d25yvl,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/codestar-notifications.amazonaws.com/AWSServiceRoleForCodeStarNotifications,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:subnet/subnet-056396ad1d63096b0,eu-central-1,-,-,NO_MATCH
arn:aws:memorydb:ap-northeast-1:015992161532:parametergroup/default.memorydb-redis7,ap-northeast-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Observability-Workshop-CodePipelineReadyFunction-b5rii8Q4pfLJ,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:ec2:us-east-2:015992161532:network-acl/acl-0296fdc92cb6acf88,us-east-2,-,-,NO_MATCH
arn:aws:ec2:ap-southeast-1:015992161532:subnet/subnet-0cda663368c757a77,ap-southeast-1,-,-,NO_MATCH
arn:aws:memorydb:ap-south-1:015992161532:acl/open-access,ap-south-1,-,-,NO_MATCH
arn:aws:s3:::cf-templates--1knh3kasxmm9-eu-central-1,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/computervision2020-role-lec6pl4g,us-east-1,-,-,NO_MATCH
arn:aws:athena:us-west-1:015992161532:datacatalog/AwsDataCatalog,us-west-1,-,-,NO_MATCH
arn:aws:resource-explorer-2:ap-southeast-1:015992161532:index/0330f448-e192-45b5-bff5-efea58d28a95,ap-southeast-1,-,-,NO_MATCH
arn:aws:ecs:us-east-2:015992161532:task-definition/ServiceslistadoptionsservicetaskDefinitionF5FB4B37:1,us-east-2,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/AwsGlueDataBrewDataResourcePolicy,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/airflow.amazonaws.com/AWSServiceRoleForAmazonMWAA,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:resource-groups:eu-central-1:015992161532:group/demo-infra,eu-central-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/vendedlogs/states/waiter-state-machine-Services-awscdkawseksClus-ProviderframeworkisCompl-zMCjULBAqZHe-c88b73db1ba6271bb3002dcf457bdd0093610ccfea,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:ec2:eu-central-1:015992161532:vpc/vpc-0c60d8e57c60101d3,eu-central-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:subnet/subnet-09255f89bf70c87f4,ap-south-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AmazonGrafanaServiceRole-RriSPmhJK,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:oidc-provider/oidc.eks.us-east-1.amazonaws.com/id/40B1107668257356DBE8FB4A1CAFAD89,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/glueworkshop-cicd-DeleteCFFunction-igGBK292XLGs,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-0a687d8028d8b393f,us-east-2,-,-,NO_MATCH
arn:aws:iam::015992161532:role/centralized-containers-monitoring-workshop-admin,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:iam::015992161532:oidc-provider/oidc.eks.us-east-1.amazonaws.com/id/87140CB227A70DB25EDC330E6DD2F621,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/kodeklouddemo-role-399odp2b,us-east-1,-,-,NO_MATCH
arn:aws:events:ap-southeast-2:015992161532:event-bus/default,ap-southeast-2,-,-,NO_MATCH
arn:aws:s3:::config-bucket-015992161532,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/lambda/Services-StepFnlambdasteppriceLessThan556D8B304A-2rZYKcb6avRc,us-east-2,-,-,NO_MATCH
arn:aws:cloudformation:eu-central-1:015992161532:stackset/AWSControlTowerLoggingResources:ba543e0a-d2af-485a-b831-b45ddc463569,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/grafana_cloudwatch_access_role,us-east-1,-,-,NO_MATCH
arn:aws:ec2:sa-east-1:015992161532:subnet/subnet-05b03e8bfc7d29bc1,sa-east-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:route-table/rtb-085b383374046af28,us-west-1,-,-,NO_MATCH
arn:aws:athena:eu-central-1:015992161532:datacatalog/AwsDataCatalog,eu-central-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:dhcp-options/dopt-02599f3d306a4862f,ap-south-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/PostMarco,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:security-group-rule/sgr-02c24477acef0a643,ap-south-1,-,-,NO_MATCH
arn:aws:ec2:eu-west-1:015992161532:volume/vol-030b8f70bffa819ea,eu-west-1,-,-,NO_MATCH
arn:aws:cloudformation:eu-central-1:015992161532:stack/AWSControlTowerBP-BASELINE-CONFIG-MASTER/76cb9f80-6a41-11f0-ab66-0aa0d5ea0959,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AWSGlueServiceRole-trainingb7-EZCRC-s3Policy,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Observability-Workshop-CodePipelineReadyFunction-AbAx5PZycNnJ,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:logs:us-east-2:015992161532:log-group:/aws/apigateway/welcome,us-east-2,-,-,NO_MATCH
arn:aws:ec2:eu-west-1:015992161532:subnet/subnet-0188827d46959b8b9,eu-west-1,-,-,NO_MATCH
arn:aws:memorydb:ap-southeast-1:015992161532:parametergroup/default.memorydb-valkey7,ap-southeast-1,-,-,NO_MATCH
arn:aws:athena:ap-south-1:015992161532:workgroup/primary,ap-south-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group/sg-0e8bc42cbc54be970,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:security-group/sg-0d7d68a28221ae40a,ap-south-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group/sg-019e6b0d5eca3999f,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/lambda/Services-awscdkawseksClus-ProviderframeworkonEvent-A0Hc5I3N6szk,us-east-2,-,-,NO_MATCH
arn:aws:rds:us-east-1:015992161532:og:default:postgres-14,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:security-group-rule/sgr-03fb52721d732a0c5,us-west-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-1:015992161532:dhcp-options/dopt-01f9dc1ff975cd54d,ap-northeast-1,-,-,NO_MATCH
arn:aws:logs:eu-central-1:015992161532:log-group:API-Gateway-Execution-Logs_l5zj1y0zt5/Prod,eu-central-1,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:glue:us-east-1:015992161532:table/default/crosswalk,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:key-pair/key-05d7960d595adcd6e,us-west-1,-,-,NO_MATCH
arn:aws:cloud9:us-east-1:015992161532:environment:189d311c51b7400eae417e5430681a4d,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/codebuild-MyBuildProject-service-role,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:security-group/sg-01434321381fe82b3,ap-south-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/AWS-CodeBuild-Admin-Role,us-east-1,-,-,NO_MATCH
arn:aws:rds:us-east-1:015992161532:pg:default.postgres16,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/CodeBuildBasePolicy-Advanced-Testing-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/ecs/vprofileapptask,us-east-1,-,-,NO_MATCH
arn:aws:athena:eu-west-1:015992161532:datacatalog/AwsDataCatalog,eu-west-1,-,-,NO_MATCH
arn:aws:elasticache:ap-northeast-3:015992161532:user:default,ap-northeast-3,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Services-awscdkawseksClus-IsCompleteHandler7073F4D-fjJzwOrizVk5,us-east-1,-,-,NO_MATCH
arn:aws:athena:eu-west-2:015992161532:workgroup/primary,eu-west-2,-,-,NO_MATCH
arn:aws:codeguru-reviewer:us-east-1:015992161532:association:a725ab59-b599-4149-be74-08e14d2d37cb,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:eu-central-1:015992161532:parametergroup/default.memorydb-valkey7,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/KinesisFirehoseServiceRole-Kinesis-analy-us-east-1-1685674316168,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-west-2:015992161532:security-group-rule/sgr-01f3bb9466c063f9d,us-west-2,-,-,NO_MATCH
arn:aws:iam::015992161532:role/amp-iamproxy-ingest-role,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-0ea9f05762ba2cf2a,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/CodeBuildBasePolicy-vproappbuild-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:eu-central-1:015992161532:parametergroup/default.memorydb-redis7.search,eu-central-1,-,-,NO_MATCH
